gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4061667652	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100160767	https://www.tropicos.org/ImageFullView.aspx?imageid=100160767	Andriamihajarivo - 1822 - Madagascar	Living Plant in  Habitat				Aina Razanatsima (MBG-Madagascar)			http://creativecommons.org/licenses/by-nc-nd/3.0/	Aina Razanatsima
4061612389	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100383670	https://www.tropicos.org/ImageFullView.aspx?imageid=100383670	Randrianarivony - 211 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061612389	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100383000/100383670.jpg		Randrianarivony - 211 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061612389	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100383670		Randrianarivony - 211 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061242676	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100562902	https://www.tropicos.org/ImageFullView.aspx?imageid=100562902	Rasoanindriana - 115 - Madagascar	Living Plant in Habitat				Silo National des Graines Forestières, Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Silo National des Graines Forestières, Madagascar
4061242676	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100562903	https://www.tropicos.org/ImageFullView.aspx?imageid=100562903	Rasoanindriana - 115 - Madagascar	Living Plant in Habitat				Silo National des Graines Forestières, Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Silo National des Graines Forestières, Madagascar
4061242676	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100562000/100562903.jpg		Rasoanindriana - 115 - Madagascar	Living Plant in Habitat				Silo National des Graines Forestières, Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Silo National des Graines Forestières, Madagascar
4061242676	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100562000/100562901.jpg		Rasoanindriana - 115 - Madagascar	Living Plant in Habitat				Silo National des Graines Forestières, Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Silo National des Graines Forestières, Madagascar
4061242676	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100562000/100562902.jpg		Rasoanindriana - 115 - Madagascar	Living Plant in Habitat				Silo National des Graines Forestières, Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Silo National des Graines Forestières, Madagascar
4061242676	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100562902		Rasoanindriana - 115 - Madagascar	Living Plant in Habitat				Silo National des Graines Forestières, Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Silo National des Graines Forestières, Madagascar
4061242676	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100562903		Rasoanindriana - 115 - Madagascar	Living Plant in Habitat				Silo National des Graines Forestières, Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Silo National des Graines Forestières, Madagascar
4061242676	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100562901		Rasoanindriana - 115 - Madagascar	Living Plant in Habitat				Silo National des Graines Forestières, Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Silo National des Graines Forestières, Madagascar
4061242676	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100562901	https://www.tropicos.org/ImageFullView.aspx?imageid=100562901	Rasoanindriana - 115 - Madagascar	Living Plant in Habitat				Silo National des Graines Forestières, Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Silo National des Graines Forestières, Madagascar
4061221792	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100517000/100517478.jpg		Ratovoson - 2290 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061221792	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100517478		Ratovoson - 2290 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061221792	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100517478	https://www.tropicos.org/ImageFullView.aspx?imageid=100517478	Ratovoson - 2290 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061221491	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100517565	https://www.tropicos.org/ImageFullView.aspx?imageid=100517565	Rakotoarivelo - 716 - Madagascar	Living Plant in Habitat				Tefy Andriamihajarivo, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Tefy Andriamihajarivo
4061221491	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100517565		Rakotoarivelo - 716 - Madagascar	Living Plant in Habitat				Tefy Andriamihajarivo, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Tefy Andriamihajarivo
4061221491	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100517000/100517566.jpg		Rakotoarivelo - 716 - Madagascar	Living Plant in Habitat				Tefy Andriamihajarivo, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Tefy Andriamihajarivo
4061221491	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100517000/100517565.jpg		Rakotoarivelo - 716 - Madagascar	Living Plant in Habitat				Tefy Andriamihajarivo, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Tefy Andriamihajarivo
4061221491	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100517566		Rakotoarivelo - 716 - Madagascar	Living Plant in Habitat				Tefy Andriamihajarivo, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Tefy Andriamihajarivo
4061221491	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100517566	https://www.tropicos.org/ImageFullView.aspx?imageid=100517566	Rakotoarivelo - 716 - Madagascar	Living Plant in Habitat				Tefy Andriamihajarivo, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Tefy Andriamihajarivo
4061219678	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100560213		Randrianarivony - 964 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061219678	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100560213	https://www.tropicos.org/ImageFullView.aspx?imageid=100560213	Randrianarivony - 964 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061219678	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100560000/100560213.jpg		Randrianarivony - 964 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061219678	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100560000/100560214.jpg		Randrianarivony - 964 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061219678	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100560214		Randrianarivony - 964 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061219678	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100560214	https://www.tropicos.org/ImageFullView.aspx?imageid=100560214	Randrianarivony - 964 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061216665	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100525553		Manjato - 421 - Madagascar	Living Plant in Habitat				Nadiah Manjato, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Nadiah Manjato
4061216665	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100525552		Manjato - 421 - Madagascar	Living Plant in Habitat				Nadiah Manjato, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Nadiah Manjato
4061216665	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100525553	https://www.tropicos.org/ImageFullView.aspx?imageid=100525553	Manjato - 421 - Madagascar	Living Plant in Habitat				Nadiah Manjato, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Nadiah Manjato
4061216665	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100525000/100525552.jpg		Manjato - 421 - Madagascar	Living Plant in Habitat				Nadiah Manjato, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Nadiah Manjato
4061216665	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100525000/100525553.jpg		Manjato - 421 - Madagascar	Living Plant in Habitat				Nadiah Manjato, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Nadiah Manjato
4061216665	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100525552	https://www.tropicos.org/ImageFullView.aspx?imageid=100525552	Manjato - 421 - Madagascar	Living Plant in Habitat				Nadiah Manjato, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Nadiah Manjato
4061212901	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100517979		Randrianarivony - 796 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061212901	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100517977		Randrianarivony - 796 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061212901	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100517980	https://www.tropicos.org/ImageFullView.aspx?imageid=100517980	Randrianarivony - 796 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061212901	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100517978		Randrianarivony - 796 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061212901	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100517000/100517980.jpg		Randrianarivony - 796 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061212901	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100517000/100517978.jpg		Randrianarivony - 796 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061212901	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100517979	https://www.tropicos.org/ImageFullView.aspx?imageid=100517979	Randrianarivony - 796 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061212901	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100517980		Randrianarivony - 796 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061212901	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100517977	https://www.tropicos.org/ImageFullView.aspx?imageid=100517977	Randrianarivony - 796 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061212901	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100517000/100517979.jpg		Randrianarivony - 796 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061212901	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100517978	https://www.tropicos.org/ImageFullView.aspx?imageid=100517978	Randrianarivony - 796 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061212901	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100517000/100517977.jpg		Randrianarivony - 796 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061209335	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100517719	https://www.tropicos.org/ImageFullView.aspx?imageid=100517719	Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061209335	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100517000/100517719.jpg		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061209335	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100517722	https://www.tropicos.org/ImageFullView.aspx?imageid=100517722	Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061209335	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100517000/100517721.jpg		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061209335	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100517723	https://www.tropicos.org/ImageFullView.aspx?imageid=100517723	Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061209335	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100517720	https://www.tropicos.org/ImageFullView.aspx?imageid=100517720	Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061209335	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100517000/100517723.jpg		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061209335	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100517721	https://www.tropicos.org/ImageFullView.aspx?imageid=100517721	Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061209335	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100517719		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061209335	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100517000/100517720.jpg		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061209335	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100517722		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061209335	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100517723		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061209335	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100517720		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061209335	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100517000/100517722.jpg		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061209335	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100517721		Randrianarivony - 743 - Madagascar	Living Plant in Habitat				Fortunat Rakotoarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fortunat Rakotoarivony
4061207427	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100440135		Ratovoson - 2083 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061207427	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100440000/100440137.jpg		Ratovoson - 2083 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061207427	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100440136		Ratovoson - 2083 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061207427	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100440137		Ratovoson - 2083 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061207427	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100440000/100440138.jpg		Ratovoson - 2083 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061207427	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100440000/100440136.jpg		Ratovoson - 2083 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061207427	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100440000/100440135.jpg		Ratovoson - 2083 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061207427	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100440135	https://www.tropicos.org/ImageFullView.aspx?imageid=100440135	Ratovoson - 2083 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061207427	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100440136	https://www.tropicos.org/ImageFullView.aspx?imageid=100440136	Ratovoson - 2083 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061207427	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100440137	https://www.tropicos.org/ImageFullView.aspx?imageid=100440137	Ratovoson - 2083 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061207427	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100440138		Ratovoson - 2083 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061207427	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100440138	https://www.tropicos.org/ImageFullView.aspx?imageid=100440138	Ratovoson - 2083 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061176583	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100525933		Rakotozafy - 127 - Madagascar	Living Plant in Habitat				Brice Rakotozafy, Association Famelona, Antananarivo			http://creativecommons.org/licenses/by-nc-nd/3.0/	Brice Rakotozafy
4061176583	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100525933	https://www.tropicos.org/ImageFullView.aspx?imageid=100525933	Rakotozafy - 127 - Madagascar	Living Plant in Habitat				Brice Rakotozafy, Association Famelona, Antananarivo			http://creativecommons.org/licenses/by-nc-nd/3.0/	Brice Rakotozafy
4061176583	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100525000/100525933.jpg		Rakotozafy - 127 - Madagascar	Living Plant in Habitat				Brice Rakotozafy, Association Famelona, Antananarivo			http://creativecommons.org/licenses/by-nc-nd/3.0/	Brice Rakotozafy
4061150791	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100383812		Randrianarivony - 427 - Madagascar	Living Plant in Habitat				Tabita Randrianarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Tabita Randrianarivony
4061150791	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100383812	https://www.tropicos.org/ImageFullView.aspx?imageid=100383812	Randrianarivony - 427 - Madagascar	Living Plant in Habitat				Tabita Randrianarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Tabita Randrianarivony
4061150791	StillImage	image/jpeg	http://images.mobot.org/tropicosimages3/thumbnails/TropicosImageVol3/100383000/100383812.jpg		Randrianarivony - 427 - Madagascar	Living Plant in Habitat				Tabita Randrianarivony, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Tabita Randrianarivony
4061150300	StillImage	image/jpeg	http://images.mobot.org/tropicosthumbnails/TropicosImages2/100291000/100291546.jpg		Ratovoson - 1798 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061150300	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100291546		Ratovoson - 1798 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061150300	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100291546	https://www.tropicos.org/ImageFullView.aspx?imageid=100291546	Ratovoson - 1798 - Madagascar	Living Plant in Habitat				Fidy Ratovoson, MBG-Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Fidy Ratovoson
4061147016	StillImage	image/jpeg	http://images.mobot.org/tropicosthumbnails/TropicosImages2/100292000/100292557.jpg		Ramahenina - 204 - Madagascar	Living Plant in Habitat				Ramahenina Joharintsoa			http://creativecommons.org/licenses/by-nc-nd/3.0/	Ramahenina Joharintsoa
4061147016	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100292557		Ramahenina - 204 - Madagascar	Living Plant in Habitat				Ramahenina Joharintsoa			http://creativecommons.org/licenses/by-nc-nd/3.0/	Ramahenina Joharintsoa
4061147016	StillImage	image/jpeg	https://www.tropicos.org/ImageDownload.aspx?imageid=100292557	https://www.tropicos.org/ImageFullView.aspx?imageid=100292557	Ramahenina - 204 - Madagascar	Living Plant in Habitat				Ramahenina Joharintsoa			http://creativecommons.org/licenses/by-nc-nd/3.0/	Ramahenina Joharintsoa
4061135991	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100306023		Rasoazanany - 532 - Madagascar	Living Plant in Habitat				Haingo Marie Judith Rasoazanany, MBG-Mada Associate			http://creativecommons.org/licenses/by-nc-nd/3.0/	Haingo Marie Judith Rasoazanany
4061135991	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100306024		Rasoazanany - 532 - Madagascar	Living Plant in Habitat				Haingo Marie Judith Rasoazanany, MBG-Mada Associate			http://creativecommons.org/licenses/by-nc-nd/3.0/	Haingo Marie Judith Rasoazanany
4061135991	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100306021		Rasoazanany - 532 - Madagascar	Living Plant in Habitat				Haingo Marie Judith Rasoazanany, MBG-Mada Associate			http://creativecommons.org/licenses/by-nc-nd/3.0/	Haingo Marie Judith Rasoazanany
4061135991	StillImage	image/jpeg	https://www.tropicos.org/ImageFullView.aspx?imageid=100306022		Rasoazanany - 532 - Madagascar	Living Plant in Habitat				Haingo Marie Judith Rasoazanany, MBG-Mada Associate			http://creativecommons.org/licenses/by-nc-nd/3.0/	Haingo Marie Judith Rasoazanany
4061135991	StillImage	image/jpeg	http://images.mobot.org/tropicosthumbnails/TropicosImages2/100306000/100306020.jpg		Rasoazanany - 532 - Madagascar	Living Plant in Habitat				Haingo Marie Judith Rasoazanany, MBG-Mada Associate			http://creativecommons.org/licenses/by-nc-nd/3.0/	Haingo Marie Judith Rasoazanany
