gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
4031689217		http://www.tropicos.org/Specimen/102689347		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 22:47:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102689347	102689347	Ramananjanahary 368	Rondro Hanitrinitiana Ramananjanahary|S. Andriambololonera|Hanta Razafindraibe		3																																			2011	2	18												Africa & Madagascar				Madagascar	MG	Antananarivo	Analamanga		Andramasina, Ambohimiadana, Iaramalaza Inselberg.		1627.00000000											-19.2708334	47.8086111																																								F. Rakotonasolo		2011				27906328								Coffea buxifolia A. Chev.								Plantae				Rubiaceae		Coffea				buxifolia					A. Chev.		ICNafp		No opinion	
4031689044		http://www.tropicos.org/Specimen/102679414		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 22:46:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102679414	102679414	Birkinshaw 1913	Chris Birkinshaw|Désiré Ravelonarivo|Georges Be|Landy H. Bemita|Etienne		4																																			2011	2	7												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		Marogaona, Ambodivoapaza - Andasibe.		667.00000000											-14.1752778	49.9375000																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4031683095		http://www.tropicos.org/Specimen/102625044		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 22:43:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102625044	102625044	Bernard 1603	Roger Bernard		4																																			2010	7	30												Africa & Madagascar				Madagascar	MG	Toamasina	Alaotra-Mangoro		Alaotra Mangoro. Moramanga, Ambohibary, Ampitambe, Ambatovy. Sahaevo.		1021.00000000											-18.8469444	48.2794445																																								R. Bernard		2010				50217723								Coffea mangoroensis Portères								Plantae				Rubiaceae		Coffea				mangoroensis					Portères		ICNafp		No opinion	
4031676270		http://www.tropicos.org/Specimen/102637525		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 22:44:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102637525	102637525	Ludovic 1189	R. Ludovic|Georges Be|Razafy, Etienne|Landy H. Bemita		4																																			2010	5	20												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		Région Sava, District Sambava, Commune Rurale Anjangoveratra, Fokontany Ambavala. Forêt d'Andohan'Anjombalava.		293.00000000											-14.1008333	50.0363889																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4031676235		http://www.tropicos.org/Specimen/102635215		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 22:44:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102635215	102635215	Razakamalala 5533	Richard Razakamalala|Charles Rakotovao|Roger G. Ramison|Miha		3																																			2010	7	8												Africa & Madagascar				Madagascar	MG	Toliara	Anosy		Fort-Dauphin, Ifarantsa, Ivorona.		485.00000000											-24.8208334	46.9255556																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4031521637		http://www.tropicos.org/Specimen/103204387		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:33:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103204387	103204387	Bardot-Vaucoulon 1973	M. Bardot-Vaucoulon|Charles Rakotovao|Catherine Reeb		5																																			2016	10	30												Africa & Madagascar				Madagascar	MG	Mahajanga	Boeny		Parc Nationale de Namoroka													-16.4015560	45.2978610																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4031463201		http://www.tropicos.org/Specimen/102960286		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:12:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102960286	102960286	Ratovoson 2290	F. Ratovoson		5																																			2016	2	22												Africa & Madagascar				Madagascar	MG	Fianarantsoa	Atsimo-Atsinanana		VANGAINDRANO – TSIANOFANA – 3 km sud de Tsianofana – AP Agnakatrika		110.00000000											-23.4477777	47.5058333																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4031463164		http://www.tropicos.org/Specimen/102958474		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:11:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102958474	102958474	Ludovic 1489	R. Ludovic		2																																			2011	2	6												Africa & Madagascar				Madagascar	MG	Fianarantsoa	Atsimo-Atsinanana		Farafangana, Mahabo Mananivo. Forêt littorale sur sable blanc partiellement dégradé, présence de Erica et de trace de collecte de gaulette.		27.00000000											-23.1758334	47.6997222																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4031449743		http://www.tropicos.org/Specimen/102887749		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:06:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102887749	102887749	Martial 326	Martial|Casmir Z. Rakotonirina|Georges Be|Désiré Ravelonarivo		3																																			2013	12	6												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		Sambava, Marogaona, Ambodivapaza, forêt de Farahanitra, à l'Est du village Anketrakabe. Sur crête.		896.00000000											-14.1433333	49.9261111																																								F. Rakotonasolo		2015				40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4031429994		http://www.tropicos.org/Specimen/103238681		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:36:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103238681	103238681	Razakamalala 9345	Richard Razakamalala		3																																			2022	6	11												Africa & Madagascar				Madagascar	MG	Toliara	Atsimo-Andrefana		District de Beroroha, commune d'Antanamary, fokontany Tsivoko, Forêt de Menapanda (Makay). Collectés avec Zafimahefa Brunot, Mahereza.		575.00000000											-21.1941666	45.3613889																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4031423116		http://www.tropicos.org/Specimen/103231742		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:35:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103231742	103231742	Rakotonasolo 2628	Franck Rakotonasolo|Rakotoarinivo, Mijoro|J. Razanatsoa|Romer Rabarijaona|Guy Onjalalaina		1																																			2015	8	1												Africa & Madagascar				Madagascar	MG	Toamasina	Alaotra-Mangoro		Mananara, Antanambe, Andranolave, West of Antanambe, Mananara Ntional Park.		295.00000000											-16.4525000	49.7866666																																								Rakotonasolo, F.		2015				27907250								Coffea millotii J.-F. Leroy								Plantae				Rubiaceae		Coffea				millotii					J.-F. Leroy		ICNafp		No opinion	
4031417090		http://www.tropicos.org/Specimen/103164175		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:31:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103164175	103164175	Ralainaorina 55	T. N. Ralainaorina|Bruno Rakotondrina		5																																			2019	4	10												Africa & Madagascar				Madagascar	MG	Fianarantsoa	Amoron'i Mania		District Ambositra, Commune Ambohimanjaka, Fokontany Sahamalona, dans la montagne d'Ampandrianombilapa au Sud du Paysage Harmonieux Protégé Ibity. Herbier conservé en alcool. Collecté avec : Mamihasina Randriamahavita.		1502.00000000											-20.2011111	47.0327778																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4031407208		http://www.tropicos.org/Specimen/103159046		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:30:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103159046	103159046	Gervais 311	Gervais		5																																			2019	11	28												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		District de Toamasina II, Commune d’Andodabe, Fokontany d’Analabemazava, Village d’Analabemazava, Forêt d’Andranoala. Herbier conservé en alcool. Collecté avec Ranomenjanahary Malala Derice.		87.00000000											-17.6888889	49.4058333																																														27906322								Coffea resinosa (Hook. f.) Radlk.								Plantae				Rubiaceae		Coffea				resinosa					(Hook. f.) Radlk.		ICNafp		No opinion	
4031407111		http://www.tropicos.org/Specimen/103151417		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:29:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103151417	103151417	Rivoharison 152	T.V. Rivoharison		5																																			2019	6	14												Africa & Madagascar				Madagascar	MG	Antananarivo	Analamanga		District Ankazobe, Commune Tsaramasoandro, Fokontany Irindravato, Village Mangarano, forêt Ambodiriana. Herbier conservé en alcool. Collecté avec Bendrainy Aubri et Albert.		1165.00000000											-17.8461110	47.0916670																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4031407096		http://www.tropicos.org/Specimen/103150724		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:29:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103150724	103150724	Martial 748	Martial		4																																			2019	7	10												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		District Vohemar, Commune Antsirabe-Nord, Fokontany Andravinambo, Localité Antanambaon'Isokitra, Aire Protégée Tsihomanaomby. Collecté avec Judicael BOSINY. Herbier conservé avec alcool.		260.00000000											-14.1011110	50.0163890																																														27907254								Coffea richardii J.-F. Leroy								Plantae				Rubiaceae		Coffea				richardii					J.-F. Leroy		ICNafp		No opinion	
4031407044		http://www.tropicos.org/Specimen/103144493		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:28:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103144493	103144493	Razanatsima 2032	Aina Razanatsima|C. Zafindrafeno		4																																			2019	11	19												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		Atsinanana, Vatomandry, Ambalabe, Ambinanindrano II. Forêt de Vohibe. Récoltés avec Dera et Malina. Échantillons préservés en alcool.		736.00000000											-19.1647222	48.5530556																																								T. Andriamihajarivo		2020				27906411								Coffea coursiana J.-F. Leroy								Plantae				Rubiaceae		Coffea				coursiana					J.-F. Leroy		ICNafp		No opinion	
4031401419		http://www.tropicos.org/Specimen/103041937		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:21:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103041937	103041937	Rakotonirina 309	Giovanni A. Rakotonirina|Benjamina Ralaijaona|P. Antilahimena		2																																			2018	2	9												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		District de Toamasina II, Commune Suburbaine de Toamasina, Fokontany de Ranomena, village d'Androkovato, forêt d'Anjiro.		317.00000000											-18.0361111	49.1980555																																								Franck Rakotonasolo		2018				27907250								Coffea millotii J.-F. Leroy								Plantae				Rubiaceae		Coffea				millotii					J.-F. Leroy		ICNafp		No opinion	
4031397268		http://www.tropicos.org/Specimen/103108595		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:25:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103108595	103108595	Martial 707	Martial|T. N. Ralainaorina|Gervais		2																																			2019	3	16												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		District Toamasina II, Commune Rurale Sahambala, Fokontany Sahavongo, Village Antanambaovao, Ambodimangony, Tsararivotra, Forêt Ramanga I. Herbier conservé en alcool. Guide : Rostin.		774.00000000											-17.9808334	49.0683334																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4031395314		http://www.tropicos.org/Specimen/103037170		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:19:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103037170	103037170	Rakotoarivelo 976	Nivo H. Rakotoarivelo|Fortunat Rakotoarivony|Fagnarena Miandry (Bruno)		4																																			2017	12	15												Africa & Madagascar				Madagascar	MG	Toliara	Atsimo-Andrefana		Sakaraha, Mikoboka, Milenaky, village le plus proche: Fanjakà-Mahabo. Forêt sacrée d'Analavelona, à Ambotakebo. Récoltés avec Rehary et Fanoreha. Échantillons préservés en alcool.		1100.00000000											-22.6833333	44.1366666																																								T. Randrianarivony		2018				50089851								Coffea sakarahae J.-F. Leroy								Plantae				Rubiaceae		Coffea				sakarahae					J.-F. Leroy		ICNafp		No opinion	
4031386055		http://www.tropicos.org/Specimen/103023436		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:18:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103023436	103023436	Razanatsima 1639	Aina Razanatsima|Foara		5																																			2017	2	2												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		Atsinanana, Vatomandry, Ambalabe, Ambinanindrano II. Forêt de Vohibe, au bord de la rivière Sahalampona. Récoltés avec Tanjona, Mamy et Dera. Échantillons préservés en alcool.		618.00000000											-19.1586111	48.5561111																																								N. Rakotoarivelo & A. Razanatsima		2017				27907250								Coffea millotii J.-F. Leroy								Plantae				Rubiaceae		Coffea				millotii					J.-F. Leroy		ICNafp		No opinion	
4031377769		http://www.tropicos.org/Specimen/102997561		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:16:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102997561	102997561	Rasoanindriana 115	Harisandy M. Rasoanindriana|Giovanni A. Rakotonirina|Henrielson Rafilipoarijaona		5																																			2017	3	25												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		District Toamasina II, Commune Rurale Ambodiriana, Fokontany Sasandana, village le plus proche Ambodihasina, forêt de Vohitravao.		190.00000000											-17.9652778	49.3275000																																								Richard Randrianaivo		2017				27907254								Coffea richardii J.-F. Leroy								Plantae				Rubiaceae		Coffea				richardii					J.-F. Leroy		ICNafp		No opinion	
4031375178		http://www.tropicos.org/Specimen/103029719		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:18:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:103029719	103029719	Lehavana 914	Adolphe Lehavana		2																																			2016	1	12												Africa & Madagascar				Madagascar	MG	Toamasina	Analanjirofo		District Soanierana Ivongo. Commune rurale Manompana. FKT Vohijiny. Village le plus proche: Ambohitsara. Forêt Sahafandrana, CDU Ambohitsara. Forêt dense humide sur sable à 2km Est de ce village. Près d'Atsinanan'i Koug. Recolté avec Tojo R., Lesabotsy Jean Claude. Lesabotsy Jean Pascal et Philibert.		10.00000000											-16.7658333	49.6783334																																								Lehavana		2016				27906322								Coffea resinosa (Hook. f.) Radlk.								Plantae				Rubiaceae		Coffea				resinosa					(Hook. f.) Radlk.		ICNafp		No opinion	
4031352621		http://www.tropicos.org/Specimen/102871709		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:01:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102871709	102871709	Andriamiarinoro 349	Honoré Andriamiarinoro|Richard Randrianaivo|S. Andriambololonera|Jao Vagnona		5																																			2013	9	28												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		Vohemar, Ampisikina, Ambararatamisakana. Forêt d'Antseragnamborona.		172.00000000											-12.9702778	49.5833333																																								F. Rakotonasolo						100170315								Coffea heimii J.-F. Leroy								Plantae				Rubiaceae		Coffea				heimii					J.-F. Leroy		ICNafp		No opinion	
4031348062		http://www.tropicos.org/Specimen/102902312		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:07:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102902312	102902312	Razakamalala 5402	Richard Razakamalala|Charles Rakotovao|Honoré Andriamiarinoro		3																																			2010	4	5												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		Tamatave II, Ambodiriana, Andrantambe, Rendrirendry. Betampona RNI.		414.00000000											-17.9241667	49.1997222																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4031345840		http://www.tropicos.org/Specimen/102892747		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:06:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102892747	102892747	Martial 608	Martial|Casmir Z. Rakotonirina|Georges Be		5																																			2014	3	11												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		Diego, Vohemar, Antsirabe-Nord, Andravinambo. Forêt d'Antsaolatra (Ouest). Sur crête.		622.00000000											-14.1136111	49.9602778																																								C.M. Taylor (MO)		2015				40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4031345612		http://www.tropicos.org/Specimen/102882025		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:03:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102882025	102882025	Randrianasolo 1502	Armand Randrianasolo|Aina Razanatsima|Foara|C. Zafindrafeno|Florentin Mamy		4																																			2013	11	23												Africa & Madagascar				Madagascar	MG	Toamasina	Atsinanana		Atsinanana, Vatomandry, Ambalabe, Ambinanindrano II. Vohibe forest, mountain ridge NW of MBG camp.		720.00000000											-19.1430555	48.5747223																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4031345560		http://www.tropicos.org/Specimen/102879913		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:02:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102879913	102879913	Rasoazanany 556	H. Rasoazanany|Hanta Razafindraibe|Brigitte Ramandimbisoa|Rakotondravelo, Alfred|Félix, Randrimitantsoa Jean		3																																			2013	12	18												Africa & Madagascar				Madagascar	MG	Toamasina	Alaotra-Mangoro		Alaotra-Mangoro, Moramanga, Andasibe, Réserve Spécial d'Analamazaotra, Circuit aventure vers la limite Est du Réserve, Amboasary. Echantillon préservé en alcool.		1011.00000000											-18.9505556	48.4283334																																								F. Rakotonasolo		2014				50217723								Coffea mangoroensis Portères								Plantae				Rubiaceae		Coffea				mangoroensis					Portères		ICNafp		No opinion	
4031345437		http://www.tropicos.org/Specimen/102871696		http://creativecommons.org/licenses/by/4.0/legalcode	2022-12-03 23:01:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		MO	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:102871696	102871696	Andriamiarinoro 347	Honoré Andriamiarinoro|Richard Randrianaivo|S. Andriambololonera|Jao Vagnona		5																																			2013	9	28												Africa & Madagascar				Madagascar	MG	Antsiranana	SAVA		Vohemar, Ampisikina, Ambararatamisakana. Forêt d'Antseragnamborona.		160.00000000											-12.9705556	49.5833333																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
4028925118				http://creativecommons.org/licenses/by-nc/4.0/	2023-02-02T11:52:38Z		https://www.inaturalist.org/observations/141688717	Franck Rakotonasolo					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/141688717	141688717		Franck Rakotonasolo																																	2022-10-25T11:15:15+03:00	11:15:15+03:00						2022-10-25 11:15:15																MG	Antsiranana				Diana, MG-AS, MG												-14.1312046	48.980573	EPSG:4326																																			317122779				Franck Rakotonasolo		2022-11-29T16:50:18Z				466916								Coffea tricalysioides								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae		Coffea							species							
3946852064		http://www.tropicos.org/Specimen/101393074		http://creativecommons.org/licenses/by/4.0/legalcode	2022-09-07 06:11:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:101393074	101393074	Monja 86	R. J. Monja|Désiré Ravelonarivo		3																																			2022	1	19												Africa & Madagascar				Madagascar	MG	Toliara	Anosy		Région Anosy, District Amboasary-Sud, Commune Marotsiraka, Fokontany Antsonjo, Forêt de Anjaroa, Ankazomanga. Herbier conservé avec alcool. Collecté avec Sambo guide local.		325.00000000											-24.3036111	46.1458333																																						aff.								27906314								Coffea perrieri Drake ex Jum. & H. Perrier								Plantae				Rubiaceae		Coffea				perrieri					Drake ex Jum. & H. Perrier		ICNafp		No opinion	
3946831979		http://www.tropicos.org/Specimen/101388161		http://creativecommons.org/licenses/by/4.0/legalcode	2022-08-12 01:41:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:101388161	101388161	Rivoharison 350	T.V. Rivoharison|Hasina N. Rakouth|Fortunat Rakotoarivony|Nivo Rakotonirina|S. Andriamiadana|Roger Lala Andriamiarisoa		3																																			2021	3	12												Africa & Madagascar				Madagascar	MG	Antananarivo	Itasy		District Soavinandriana, Commune Ambodanerana, Forêt Analandramanavy. Herbier conservé en alcool.		1197.00000000											-19.2483333	46.7733334																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
3946822916		http://www.tropicos.org/Specimen/101387526		http://creativecommons.org/licenses/by/4.0/legalcode	2022-08-09 08:06:00.0			Missouri Botanical Garden	PhysicalObject		http://biocol.org/urn:lsid:biocol.org:col:15859		P	Tropicos	Tropicos	MOBOT	PreservedSpecimen				urn:catalog:MO:Tropicos:101387526	101387526	Rivoharison 271	T.V. Rivoharison		5																																			2020	5	13												Africa & Madagascar				Madagascar	MG	Antananarivo	Analamanga		District Ankazobe, Commune Ankazobe, Fokontany Kiva Firarazana, Forêt Reserve Spéciale Ankafobe. Herbier conservé en alcool.		1515.00000000											-18.1027778	47.1880555																																														40011705								Coffea L.								Plantae				Rubiaceae		Coffea									L.		ICNafp		Legitimate	
