specimen_id,latitude,longitude,year,eventDate,species,scientificName,gbifID,occurrenceID,basisOfRecord,stateProvince,locality
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-26T00:00,Coffea kianjavatensis,Coffea kianjavatensis J.-F.Leroy,912075055.0,http://specimens.kew.org/herbarium/76218.000,PRESERVED_SPECIMEN,,"Province Fianarantsoa: District Ifanadiana. Coffee Research Centre at Kianjavato (F.O.F.I.F.A) Kianjavato, c.25 km east of Ifanadiana [origianally collected from Kianjavato]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-26T00:00,Coffea lancifolia,Coffea lancifolia A.Chev.,912071402.0,http://specimens.kew.org/herbarium/72938.000,PRESERVED_SPECIMEN,,"Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected fromt Madiorano]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-26T00:00,Coffea vatovavyensis,Coffea vatovavyensis J.-F.Leroy,912071378.0,http://specimens.kew.org/herbarium/72950.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from Vondrozo]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-28T00:00,Coffea vatovavyensis,Coffea vatovavyensis J.-F.Leroy,912071361.0,http://specimens.kew.org/herbarium/72937.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [original locality not recorded]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-26T00:00,Coffea vatovavyensis,Coffea vatovavyensis J.-F.Leroy,912071035.0,http://specimens.kew.org/herbarium/72574.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from Vondrozo]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-27T00:00,Coffea homollei,Coffea homollei J.-F.Leroy,912071017.0,http://specimens.kew.org/herbarium/72572.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from RN1 Betampona, Rendrirendry]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-28T00:00,Coffea bertrandii,Coffea bertrandii A.Chev.,912071011.0,http://specimens.kew.org/herbarium/72577.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from Station Nahampona, Fort Dauphin]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-26T00:00,Coffea montis-sacri,Coffea montis-sacri A.P.Davis,912071010.0,http://specimens.kew.org/herbarium/72575.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from Vatolahy (Kianjavato), forêt Tsiazombazaha (near Vatovavy)]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-26T00:00,Coffea leroyi,Coffea leroyi A.P.Davis,912071003.0,http://specimens.kew.org/herbarium/72573.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from Ambodirafia, near Ifanadiana]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-28T00:00,Coffea vatovavyensis,Coffea vatovavyensis J.-F.Leroy,912070676.0,http://specimens.kew.org/herbarium/72320.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [original locality not recorded]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-28T00:00,Coffea ratsimamangae,Coffea ratsimamangae J.-F.Leroy ex A.P.Davis & Rakotonas.,912069816.0,http://specimens.kew.org/herbarium/71494.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from Forêt Ambatrabe, Vohemar]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-28T00:00,Coffea sahafaryensis,Coffea sahafaryensis J.-F.Leroy,912069806.0,http://specimens.kew.org/herbarium/71498.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from Sahafary, Diego-Suarez]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-26T00:00,Coffea farafanganensis,Coffea farafanganensis J.-F.Leroy,912069804.0,http://specimens.kew.org/herbarium/71506.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from Farafangana]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-28T00:00,Coffea mcphersonii,Coffea mcphersonii A.P.Davis & Rakotonas.,912069793.0,http://specimens.kew.org/herbarium/71479.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from Sambava]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-27T00:00,Coffea humblotiana,Coffea humblotiana Baill.,912069791.0,http://specimens.kew.org/herbarium/71500.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from Grande Comore]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-27T00:00,Coffea ankaranensis,Coffea ankaranensis J.-F.Leroy ex A.P.Davis & Rakotonas.,912069786.0,http://specimens.kew.org/herbarium/71508.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from Andranofehy]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-28T00:00,Coffea heimii,Coffea heimii J.-F.Leroy,912069785.0,http://specimens.kew.org/herbarium/71507.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from Sahafary (Diego-Suarez)]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-26T00:00,Coffea farafanganensis,Coffea farafanganensis J.-F.Leroy,912069778.0,http://specimens.kew.org/herbarium/71501.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from Farafangana]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-27T00:00,Coffea ratsimamangae,Coffea ratsimamangae J.-F.Leroy ex A.P.Davis & Rakotonas.,912069775.0,http://specimens.kew.org/herbarium/71503.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from Sahafary]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-26T00:00,Coffea millotii,Coffea millotii J.-F.Leroy,912069773.0,http://specimens.kew.org/herbarium/71499.000,PRESERVED_SPECIMEN,,"Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from Ambatovaky, near Kianjavato]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-27T00:00,Coffea moratii,Coffea moratii J.-F.Leroy ex A.P.Davis & Rakotonas.,912069772.0,http://specimens.kew.org/herbarium/71490.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from RN 9, Bemaraha]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-27T00:00,Coffea montis-sacri,Coffea montis-sacri A.P.Davis,912069752.0,http://specimens.kew.org/herbarium/71480.000,PRESERVED_SPECIMEN,,"FIANARANTSOA Ifanadiana  Coffee Research Centre at Kianjavato (F.O.F.I.F.A), Kianjavato, c. 25 km east of Ifanadiana [originally collected from Tsiazombazaha, west of Kianjavato]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-28T00:00,Coffea coursiana,Coffea coursiana J.-F.Leroy,912069552.0,http://specimens.kew.org/herbarium/71264.000,PRESERVED_SPECIMEN,,"Province: Fianarantsoa. Dist: Ifanadiana. Coffee Research Centre (FOFIFA) at Kianjavato, c.25km E of Ifanadiana [original locality not known]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-27T00:00,Coffea kianjavatensis,Coffea kianjavatensis J.-F.Leroy,912068358.0,http://specimens.kew.org/herbarium/70135.000,PRESERVED_SPECIMEN,,"Province: Fianarantsoa. Dist: Ifanadiana. Coffee Research Centre at Kianjavato (FOFIFA), Kianjavato, c.25km E of Ifanadiana [originally collected from Kianjavato]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-28T00:00,Coffea buxifolia,Coffea buxifolia A.Chev.,912068332.0,http://specimens.kew.org/herbarium/70161.000,PRESERVED_SPECIMEN,,"Province: Fianarantsoa. Dist: Ifanadiana. Coffee Research Centre (FOFIFA) at Kianjavato, c.25km E of Ifanadiana [original locality not known]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-27T00:00,Coffea sambavensis,Coffea sambavensis J.-F.Leroy ex A.P.Davis & Rakotonas.,912068320.0,http://specimens.kew.org/herbarium/70160.000,PRESERVED_SPECIMEN,,"Province: Fianarantsoa. Dist: Ifanadiana. Coffee Research Centre (FOFIFA) at Kianjavato, c.25km E of Ifanadiana [originally collected from Sambava]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-28T00:00,Coffea sambavensis,Coffea sambavensis J.-F.Leroy ex A.P.Davis & Rakotonas.,912068319.0,http://specimens.kew.org/herbarium/70164.000,PRESERVED_SPECIMEN,,"Province: Fianarantsoa. Dist: Ifanadiana. Coffee Research Centre (FOFIFA) at Kianjavato, c.25km E of Ifanadiana [originally collected from Sambava]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-26T00:00,Coffea leroyi,Coffea leroyi A.P.Davis,912068316.0,http://specimens.kew.org/herbarium/70138.000,PRESERVED_SPECIMEN,,"Province: Fianarantsoa. Dist: Ifanadiana. Coffee Research Centre (FOFIFA) at Kianjavato, c.25km E of Ifanadiana [originally collected from Vatovavy, Kianjavato]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-28T00:00,Coffea mcphersonii,Coffea mcphersonii A.P.Davis & Rakotonas.,912068313.0,http://specimens.kew.org/herbarium/70150.000,PRESERVED_SPECIMEN,,"Province Fianarantsoa. Dist:Ifanadiana. Coffee Research Centre (FOFIFA), Kianjavato, c.25km E of Ifanadiana [originally collected from Sambava]."
Coffea_abbayesii,-21.383333,47.866667,1999.0,1999-11-28T00:00,Coffea sahafaryensis,Coffea sahafaryensis J.-F.Leroy,912068309.0,http://specimens.kew.org/herbarium/70162.000,PRESERVED_SPECIMEN,,"Province: Fianarantsoa. Dist: Ifanadiana. Coffee Research Centre (FOFIFA) at Kianjavato, c.25km E of Ifanadiana [originally collected from Sambava]."
