specimen_id,latitude,longitude
Coffea_canephora,-1.501111,13.791944
Coffea_canephora,-11.391111,14.173888
Coffea_canephora,3.31,14.26
Coffea_canephora,-11.0625,14.260833
Coffea_canephora,-10.7,14.266667
Coffea_canephora,3.316667,14.266667
Coffea_canephora,-8.498333,14.544444
Coffea_canephora,1.63333,14.56667
Coffea_canephora,-9.325833,14.761666
Coffea_canephora,-9.33444,14.77417
Coffea_canephora,3.48,14.8
Coffea_canephora,3.483333,14.8
Coffea_canephora,-9.293711,14.80751
Coffea_canephora,-9.34056,14.81
Coffea_canephora,-9.33389,14.8925
Coffea_canephora,-5.45,14.9
Coffea_canephora,-9.333333,14.9
Coffea_canephora,2.25,14.9
Coffea_canephora,-9.335252,14.902954
Coffea_canephora,-9.2025,14.99083
Coffea_canephora,-5.061944,15.128056
Coffea_canephora,2.05,15.16
Coffea_canephora,2.05,15.166667
Coffea_canephora,2.65,15.38333
Coffea_canephora,2.06,15.6
Coffea_canephora,2.066667,15.6
Coffea_canephora,2.7,16.116667
Coffea_canephora,2.7,16.11667
Coffea_canephora,2.35,16.15
Coffea_canephora,1.406111,16.320833
Coffea_canephora,-9.546,16.347
Coffea_canephora,3.116667,16.45
Coffea_canephora,3.11667,16.45
Coffea_canephora,-8.745555,16.605833
Coffea_canephora,-12.295286,17.544676
Coffea_canephora,-10.896944,18.084999
Coffea_canephora,0.05,18.3
Coffea_canephora,0.05,18.316667
Coffea_canephora,0.05,18.31667
Coffea_canephora,-3.266111,18.904722
Coffea_canephora,0.416667,19.9
Coffea_canephora,0.41667,19.9
Coffea_canephora,6.733,2.116
Coffea_canephora,6.733333,2.116667
Coffea_canephora,6.73333,2.11667
Coffea_canephora,6.65,2.15
Coffea_canephora,6.67246,2.48052
Coffea_canephora,6.67237,2.48061
Coffea_canephora,7.174405,2.521811
Coffea_canephora,7.174185,2.522031
Coffea_canephora,6.786699,2.545583
Coffea_canephora,6.786619,2.545663
Coffea_canephora,6.58333,2.55
Coffea_canephora,6.583333,2.55
Coffea_canephora,7.078186,2.618718
Coffea_canephora,7.077966,2.618938
Coffea_canephora,6.46783,2.628116
Coffea_canephora,6.46764,2.628306
Coffea_canephora,6.543911,2.638502
Coffea_canephora,6.543851,2.638562
Coffea_canephora,7.685542,2.6439
Coffea_canephora,7.685482,2.64396
Coffea_canephora,6.554767,2.645191
Coffea_canephora,6.554647,2.645311
Coffea_canephora,7.372619,2.65327
Coffea_canephora,6.789144,2.653294
Coffea_canephora,7.372549,2.65334
Coffea_canephora,6.788834,2.653604
Coffea_canephora,7.669441,2.670611
Coffea_canephora,7.669421,2.670631
Coffea_canephora,6.732537,2.708781
Coffea_canephora,6.732487,2.708831
Coffea_canephora,7.1557,2.745
Coffea_canephora,0.43333,20.96667
Coffea_canephora,8.48333,21.2
Coffea_canephora,1.294,23.431
Coffea_canephora,-7.0,23.45
Coffea_canephora,-6.75,23.95
Coffea_canephora,-7.51667,24.18333
Coffea_canephora,-7.516667,24.183333
Coffea_canephora,0.858333,24.391667
Coffea_canephora,0.85833,24.39167
Coffea_canephora,0.766667,24.45
Coffea_canephora,0.76667,24.45
Coffea_canephora,0.81667,24.45
Coffea_canephora,0.83333,24.45
Coffea_canephora,0.833333,24.45
Coffea_canephora,0.816667,24.466667
Coffea_canephora,0.81667,24.46667
Coffea_canephora,0.813305,24.487999
Coffea_canephora,0.816305,24.491972
Coffea_canephora,0.766667,24.5
Coffea_canephora,0.76667,24.5
