specimen_id,latitude,longitude
C_resinosa_A8,-17.688889,49.405833
C_resinosa_A8,-17.28777,49.41083
C_resinosa_A8,-17.287778,49.410833
C_resinosa_A8,-17.675,49.49166
C_resinosa_A8,-16.9,49.58333
C_resinosa_A8,-13.258056,49.606667
C_resinosa_A8,-13.2581,49.6067
C_resinosa_A8,-15.46666,49.66666
C_resinosa_A8,-16.86666,49.66666
C_resinosa_A8,-16.765833,49.678333
C_resinosa_A8,-16.867389,49.681278
C_resinosa_A8,-15.825,49.68333
C_resinosa_A8,-15.46666,49.7
C_resinosa_A8,-15.88333,49.7
C_resinosa_A8,-16.76055,49.70611
C_resinosa_A8,-16.760556,49.706111
C_resinosa_A8,-16.76111,49.70972
C_resinosa_A8,-15.9,49.71666
C_resinosa_A8,-16.70194,49.72388
C_resinosa_A8,-16.70194,49.72416
C_resinosa_A8,-16.69166,49.73333
C_resinosa_A8,-16.69166,49.74166
C_resinosa_A8,-16.56666,49.81666
C_resinosa_A8,-16.45,49.85
C_resinosa_A8,-15.35833,49.93333
C_resinosa_A8,-14.31666,50.1875
C_richardii_A575,-21.3825,47.863889
C_richardii_A575,-21.376389,47.8675
C_richardii_A575,-19.044722,48.950556
C_richardii_A575,-18.824722,48.9525
C_richardii_A575,-17.0,49.0
C_richardii_A575,-18.006389,49.21
C_richardii_A575,-18.198825,49.242218
C_richardii_A575,-18.040833,49.2425
C_richardii_A575,-18.55944,49.25027
C_richardii_A575,-18.56527,49.25611
C_richardii_A575,-18.56555,49.25666
C_richardii_A575,-18.565556,49.256667
C_richardii_A575,-17.956667,49.308889
C_richardii_A575,-16.865833,49.3125
C_richardii_A575,-17.913889,49.318056
C_richardii_A575,-17.965278,49.3275
C_richardii_A575,-18.057222,49.340278
C_richardii_A575,-17.429905,49.370938
C_richardii_A575,-17.500201,49.380748
C_richardii_A575,-17.28333,49.38333
C_richardii_A575,-17.28333,49.4
C_richardii_A575,-17.287778,49.410833
C_richardii_A575,-17.780204,49.411718
C_richardii_A575,-17.667906,49.422757
C_richardii_A575,-17.7,49.43333
C_richardii_A575,-17.7,49.45
C_richardii_A575,-17.70305,49.45833
C_richardii_A575,-17.705556,49.459444
C_richardii_A575,-17.636398,49.506512
C_richardii_A575,-17.665406,49.551854
C_richardii_A575,-17.626077,49.555672
C_richardii_A575,-16.916667,49.583333
C_richardii_A575,-15.91666,49.71666
C_richardii_A575,-15.3,49.866667
C_richardii_A575,-15.3,49.86667
C_richardii_A575,-14.112778,49.990556
C_richardii_A575,-14.1,50.0
C_richardii_A575,-14.100833,50.007222
C_richardii_A575,-14.101111,50.016389
C_richardii_A575,-14.10777,50.03972
C_richardii_A575,-14.101389,50.041667
C_richardii_A575,-14.108333,50.042222
C_tetragona_A252,-18.033509,44.315803
C_tetragona_A252,-18.03361,44.31583
C_tetragona_A252,-18.035903,44.324308
C_tetragona_A252,-18.03583,44.32444
C_tetragona_A252,-18.032096,44.497196
C_tetragona_A252,-18.04778,44.50722
C_tetragona_A252,-18.047778,44.507222
C_tetragona_A252,-18.061111,44.516667
C_tetragona_A252,-15.03306,47.78667
C_tetragona_A252,-21.033333,47.866667
C_tetragona_A252,-21.374722,47.8675
C_tetragona_A252,-13.77,47.99
C_tetragona_A252,-13.77222,47.99889
C_tetragona_A252,-13.78333,48.5
C_tetragona_A252,-13.79638,48.80222
C_tsirananae_A515,-21.382389,47.863972
C_tsirananae_A515,-12.923056,49.086389
C_tsirananae_A515,-12.921389,49.093889
C_tsirananae_A515,-12.916667,49.116667
C_tsirananae_A515,-12.9,49.133333
C_tsirananae_A515,-12.233333,49.15
C_tsirananae_A515,-12.233333,49.166667
C_tsirananae_A515,-12.347115,49.201725
C_tsirananae_A515,-12.17833,49.21111
C_tsirananae_A515,-12.165556,49.218611
C_tsirananae_A515,-12.50737,49.219958
C_tsirananae_A515,-12.254734,49.220055
C_tsirananae_A515,-12.25,49.25
C_tsirananae_A515,-12.266667,49.25
C_tsirananae_A515,-12.267834,49.251149
C_tsirananae_A515,-12.382886,49.251716
C_tsirananae_A515,-12.314212,49.266346
C_tsirananae_A515,-12.403209,49.281018
C_tsirananae_A515,-12.355806,49.286155
C_tsirananae_A515,-12.30587,49.297935
C_tsirananae_A515,-12.17709,49.299349
C_tsirananae_A515,-12.239535,49.322106
C_tsirananae_A515,-12.338667,49.322727
C_tsirananae_A515,-12.37262,49.322867
C_tsirananae_A515,-12.276174,49.333392
C_tsirananae_A515,-12.3225,49.336944
C_tsirananae_A515,-12.323889,49.3375
C_tsirananae_A515,-12.302029,49.340235
C_tsirananae_A515,-12.383784,49.352042
C_tsirananae_A515,-12.37361,49.35305
C_tsirananae_A515,-12.373611,49.353056
C_tsirananae_A515,-12.251702,49.355849
C_tsirananae_A515,-12.35083,49.35805
C_tsirananae_A515,-12.366667,49.358333
C_tsirananae_A515,-12.366667,49.366667
C_tsirananae_A515,-12.051886,49.370555
C_tsirananae_A515,-12.226533,49.371244
C_tsirananae_A515,-12.366895,49.389809
C_tsirananae_A515,-12.255726,49.397008
C_vatovavyensis_A830,-21.383333,47.866667
C_vatovavyensis_A830,-21.4,47.933333
C_vianneyi_A946,-21.382389,47.863972
C_vianneyi_A946,-21.383333,47.866667
C_vianneyi_A946,-21.377889,47.867861
