,specimen_id,longitude,latitude,key
10890,rabica L._10890,-43.42,-22.79,rabica
10891,rabica L._10891,-46.54,-23.59,rabica
10892,rabica L._10892,-84.71,10.49,rabica
10893,rabica L._10893,-42.89,-22.37,rabica
10894,rabica L._10894,-46.64,-23.45,rabica
10895,rabica L._10895,-46.63,-23.46,rabica
10896,rabica L._10896,-47.1,-23.71,rabica
10897,rabica L._10897,-75.61,4.61,rabica
10898,rabica L._10898,-51.01,-30.2,rabica
10899,rabica L._10899,-47.87,-21.98,rabica
10900,rabica L._10900,-43.31,-23.0,rabica
10901,rabica L._10901,-74.38,5.0,rabica
10902,rabica L._10902,-101.17,19.7,rabica
10903,rabica L._10903,-75.63,4.98,rabica
10904,rabica L._10904,-79.64,-3.92,rabica
10905,rabica L._10905,-48.51,-15.78,rabica
10906,rabica L._10906,-98.15,19.04,rabica
10907,rabica L._10907,-92.39,15.56,rabica
10908,rabica L._10908,-74.05,10.91,rabica
10909,rabica L._10909,-46.58,-23.62,rabica
10910,rabica L._10910,-51.19,-29.16,rabica
10911,rabica L._10911,-43.2,-22.8,rabica
10912,rabica L._10912,-66.73,10.27,rabica
10913,rabica L._10913,-76.02,5.79,rabica
10914,rabica L._10914,-90.46,14.33,rabica
10915,rabica L._10915,-90.81,14.5,rabica
10916,rabica L._10916,166.08,-21.92,rabica
10917,rabica L._10917,-46.63,-23.46,rabica
10918,rabica L._10918,-42.13,-21.96,rabica
10919,rabica L._10919,-76.67,1.14,rabica
10920,rabica L._10920,-46.58,-23.62,rabica
10921,rabica L._10921,120.47,23.48,rabica
10922,rabica L._10922,-75.74,4.64,rabica
10923,rabica L._10923,-52.34,-31.74,rabica
10924,rabica L._10924,-52.18,-32.11,rabica
10925,rabica L._10925,-49.22,-28.77,rabica
10926,rabica L._10926,-84.27,10.11,rabica
10927,rabica L._10927,-74.08,10.99,rabica
10928,rabica L._10928,-74.11,4.6,rabica
10929,rabica L._10929,-74.11,4.71,rabica
10930,rabica L._10930,-46.28,-23.62,rabica
10931,rabica L._10931,-91.82,14.97,rabica
10932,rabica L._10932,-83.9,9.87,rabica
10933,rabica L._10933,-49.39,-20.84,rabica
10934,rabica L._10934,-52.15,-32.06,rabica
10935,rabica L._10935,-75.77,4.54,rabica
10936,rabica L._10936,-61.06,14.64,rabica
10937,rabica L._10937,-75.82,5.61,rabica
10938,rabica L._10938,-49.36,-17.09,rabica
10939,rabica L._10939,-44.0,-19.85,rabica
10940,rabica L._10940,-83.52,9.31,rabica
10941,rabica L._10941,35.08,-0.57,rabica
10942,rabica L._10942,-89.81,13.85,rabica
10943,rabica L._10943,-91.5,14.6,rabica
10944,rabica L._10944,-47.54,-22.76,rabica
10945,rabica L._10945,-91.28,14.7,rabica
10946,rabica L._10946,-90.74,14.53,rabica
10947,rabica L._10947,-42.99,-22.82,rabica
10948,rabica L._10948,-61.48,16.3,rabica
10949,rabica L._10949,-43.4,-19.96,rabica
10950,rabica L._10950,-52.69,-26.2,rabica
10951,rabica L._10951,-75.78,5.3,rabica
10952,rabica L._10952,-44.83,-20.79,rabica
10953,rabica L._10953,-52.61,-23.08,rabica
10954,rabica L._10954,-91.74,15.28,rabica
10955,rabica L._10955,-99.19,19.36,rabica
10956,rabica L._10956,-73.11,7.17,rabica
10957,rabica L._10957,-48.61,-22.72,rabica
10958,rabica L._10958,-98.0,20.26,rabica
10959,rabica L._10959,-51.14,-30.02,rabica
10960,rabica L._10960,-42.32,-22.35,rabica
10961,rabica L._10961,-77.04,-12.09,rabica
10962,rabica L._10962,-86.53,13.76,rabica
10963,rabica L._10963,-40.6,-19.94,rabica
10964,rabica L._10964,-103.36,20.79,rabica
10965,rabica L._10965,35.08,-0.57,rabica
10966,rabica L._10966,-75.06,5.3,rabica
10967,rabica L._10967,-92.39,15.56,rabica
10968,rabica L._10968,-46.35,-21.5,rabica
10969,rabica L._10969,-46.54,-23.59,rabica
10970,rabica L._10970,-47.4,-22.18,rabica
10971,rabica L._10971,119.21,-9.52,rabica
10972,rabica L._10972,-49.23,-25.44,rabica
10973,rabica L._10973,-75.89,5.67,rabica
10974,rabica L._10974,-99.24,18.92,rabica
10975,rabica L._10975,37.66,-0.38,rabica
10976,rabica L._10976,-47.42,-22.58,rabica
10977,rabica L._10977,-84.84,10.32,rabica
10978,rabica L._10978,-46.91,-23.59,rabica
10979,rabica L._10979,-84.13,9.96,rabica
10980,rabica L._10980,121.53,23.95,rabica
10981,rabica L._10981,-46.18,-20.66,rabica
10982,rabica L._10982,-63.09,-17.75,rabica
10983,rabica L._10983,-49.14,-20.87,rabica
10984,rabica L._10984,-71.63,18.7,rabica
10985,rabica L._10985,-98.28,18.98,rabica
10986,rabica L._10986,-44.08,-22.59,rabica
10987,rabica L._10987,-90.25,14.99,rabica
10988,rabica L._10988,-44.07,-22.51,rabica
10989,rabica L._10989,-48.74,-28.05,rabica
10990,rabica L._10990,-83.78,9.2,rabica
10991,rabica L._10991,166.38,-22.11,rabica
10992,rabica L._10992,-46.66,-23.59,rabica
10993,rabica L._10993,115.36,-8.42,rabica
10994,rabica L._10994,-70.75,19.45,rabica
10995,rabica L._10995,-61.06,14.55,rabica
10996,rabica L._10996,-46.66,-23.59,rabica
10997,rabica L._10997,-43.24,-22.93,rabica
10999,rabica L._10999,-43.18,-22.96,rabica
11000,rabica L._11000,-75.79,4.47,rabica
11002,canephora Pierre ex A.Froehner_11002,55.83452,-4.35671,canephora
11005,canephora Pierre ex A.Froehner_11005,55.41117,-4.64496,canephora
11006,canephora Pierre ex A.Froehner_11006,55.49021,-4.66992,canephora
11008,liberica W.Bull ex Hiern_11008,,,liberica
11009,rabica L._11009,55.44862,-4.65831,rabica
11012,canephora Pierre ex A.Froehner_11012,55.40638,-4.63228,canephora
11017,liberica W.Bull ex Hiern_11017,55.44842,-4.66288,liberica
11018,liberica W.Bull ex Hiern_11018,55.49332,-4.67795,liberica
11020,liberica W.Bull ex Hiern_11020,55.44774,-4.66286,liberica
11021,liberica W.Bull ex Hiern_11021,55.44728,-4.66371,liberica
11026,canephora Pierre ex A.Froehner_11026,55.41364,-4.64705,canephora
11027,liberica W.Bull ex Hiern_11027,55.44862,-4.65831,liberica
11028,liberica W.Bull ex Hiern_11028,55.44542,-4.66586,liberica
11030,rabica L._11030,55.44774,-4.66286,rabica
11035,liberica W.Bull ex Hiern_11035,55.44774,-4.66286,liberica
11036,canephora Pierre ex A.Froehner_11036,55.41651,-4.64806,canephora
11040,liberica W.Bull ex Hiern_11040,55.44827,-4.66102,liberica
11043,canephora Pierre ex A.Froehner_11043,55.41357,-4.64694,canephora
11046,canephora Pierre ex A.Froehner_11046,55.49284,-4.67599,canephora
11050,canephora Pierre ex A.Froehner_11050,55.50823,-4.7166,canephora
11051,liberica W.Bull ex Hiern_11051,55.44764,-4.66338,liberica
11055,canephora Pierre ex A.Froehner_11055,55.2139,-4.47875,canephora
11057,liberica W.Bull ex Hiern_11057,55.44773,-4.66281,liberica
11058,canephora Pierre ex A.Froehner_11058,55.41964,-4.61992,canephora
11063,canephora Pierre ex A.Froehner_11063,55.46033,-4.65956,canephora
11065,canephora Pierre ex A.Froehner_11065,55.48952,-4.67517,canephora
11277,rabica_11277,-154.94676,19.49535,rabica
11278,rabica_11278,153.203842,-27.917956,rabica
11279,rabica_11279,-155.106702,19.504553,rabica
11295,"rabica L., 1753_11295",-151.45889,-16.83291,rabica
11316,rabica_11316,98.31243,7.817391,rabica
11317,rabica_11317,-84.792008,10.280192,rabica
11318,rabica_11318,-65.76302,18.339836,rabica
11319,rabica_11319,75.465598,12.265023,rabica
11353,rabica_11353,145.632022,-16.823522,rabica
11355,rabica_11355,-82.767075,8.843687,rabica
11356,rabica_11356,-82.5037,9.402986,rabica
11357,rabica_11357,-159.560653,21.898803,rabica
11366,rabica_11366,-54.728611,-20.499444,rabica
11442,rabica_11442,76.627799,9.522667,rabica
11443,rabica_11443,-46.52219,-23.491364,rabica
11444,rabica_11444,-159.341203,22.098014,rabica
11445,rabica_11445,-155.658982,19.060401,rabica
11446,rabica_11446,-156.213895,20.829173,rabica
11447,rabica_11447,-155.944859,19.701863,rabica
11448,rabica_11448,-47.275833,-14.035278,rabica
11450,rabica_11450,153.000227,-30.548526,rabica
11451,rabica_11451,77.142764,11.995632,rabica
11452,rabica_11452,167.925009,-29.048554,rabica
11454,rabica_11454,102.824835,16.478753,rabica
11456,rabica L._11456,-71.82,19.36,rabica
11457,rabica L._11457,-46.65,-23.59,rabica
11458,rabica L._11458,-74.11,11.16,rabica
11459,rabica L._11459,-46.54,-23.67,rabica
11460,rabica L._11460,124.25,-9.69,rabica
11461,rabica L._11461,-75.53,5.1,rabica
11462,rabica L._11462,121.3,24.87,rabica
11463,rabica L._11463,166.37,-22.09,rabica
11464,rabica L._11464,-44.21,-19.94,rabica
11465,rabica L._11465,-49.28,-25.38,rabica
11466,rabica L._11466,-75.34,5.67,rabica
11467,rabica L._11467,-85.8,12.72,rabica
11468,rabica L._11468,-84.81,10.31,rabica
11469,rabica L._11469,-51.21,-30.02,rabica
11470,rabica L._11470,-48.45,-22.9,rabica
11471,rabica L._11471,-51.12,-30.09,rabica
11472,rabica L._11472,-49.06,-26.97,rabica
11473,rabica L._11473,-47.43,-22.74,rabica
11474,rabica L._11474,-99.19,19.28,rabica
11475,rabica L._11475,-76.57,2.63,rabica
11476,rabica L._11476,-46.05,-23.57,rabica
11477,rabica L._11477,-47.65,-24.31,rabica
11478,rabica L._11478,-49.35,-25.47,rabica
11479,rabica L._11479,-48.33,-25.3,rabica
11480,rabica L._11480,-48.41,-27.48,rabica
11481,rabica L._11481,-47.89,-15.74,rabica
11482,rabica L._11482,-88.11,15.49,rabica
11483,rabica L._11483,-89.17,13.98,rabica
11484,rabica L._11484,-75.6,6.26,rabica
11485,rabica L._11485,-84.81,10.31,rabica
11486,rabica L._11486,-66.61,18.16,rabica
11487,rabica L._11487,-74.44,4.77,rabica
11488,rabica L._11488,-50.21,-25.12,rabica
11489,rabica L._11489,-46.53,-24.03,rabica
11490,rabica L._11490,-75.79,5.07,rabica
11491,rabica L._11491,-43.91,-20.06,rabica
11492,rabica L._11492,-43.28,-22.9,rabica
11493,rabica L._11493,145.61,-16.81,rabica
11494,rabica L._11494,-59.03,-3.21,rabica
11495,rabica L._11495,-51.15,-29.91,rabica
11496,rabica L._11496,-75.7,4.64,rabica
11497,rabica L._11497,-46.57,-23.52,rabica
11498,rabica L._11498,-47.59,-23.47,rabica
11499,rabica L._11499,-46.57,-23.59,rabica
11500,rabica L._11500,-99.22,18.94,rabica
11501,rabica L._11501,-66.08,18.35,rabica
11502,rabica L._11502,-53.74,-24.75,rabica
11503,rabica L._11503,-44.07,-22.54,rabica
11504,rabica L._11504,-51.67,-29.97,rabica
11505,rabica L._11505,-75.42,5.66,rabica
11506,rabica L._11506,-46.69,-23.55,rabica
11507,rabica L._11507,-75.58,6.25,rabica
11508,rabica L._11508,-46.74,-23.66,rabica
11509,rabica L._11509,-47.37,-23.41,rabica
11510,rabica L._11510,120.61,23.58,rabica
11511,rabica L._11511,-43.17,-22.51,rabica
11512,rabica L._11512,-83.63,9.08,rabica
11513,rabica L._11513,-48.52,-27.61,rabica
11514,rabica L._11514,-75.2,7.98,rabica
11515,rabica L._11515,-42.76,-18.55,rabica
11516,rabica L._11516,-49.1,-26.91,rabica
11517,rabica L._11517,-41.06,-20.4,rabica
11518,rabica L._11518,120.39,-8.58,rabica
11519,rabica L._11519,-66.82,18.21,rabica
11520,rabica L._11520,166.47,-22.15,rabica
11521,rabica L._11521,-45.41,-21.57,rabica
11522,rabica L._11522,-42.94,-22.5,rabica
11523,rabica L._11523,-44.34,-20.08,rabica
11524,rabica L._11524,-74.12,4.72,rabica
11525,rabica L._11525,-47.3,-22.79,rabica
11526,rabica L._11526,-47.67,-23.31,rabica
11527,rabica L._11527,-46.64,-23.58,rabica
11528,rabica L._11528,-42.61,-22.26,rabica
11529,rabica L._11529,-46.73,-23.49,rabica
11530,rabica L._11530,-46.68,-22.61,rabica
11531,rabica L._11531,-75.38,6.13,rabica
11532,rabica L._11532,-46.64,-23.27,rabica
11533,rabica L._11533,-49.31,-22.73,rabica
11534,rabica L._11534,-46.72,-23.56,rabica
11535,rabica L._11535,-47.76,-15.85,rabica
11536,rabica L._11536,-51.15,-30.0,rabica
11537,rabica L._11537,-45.2,-20.99,rabica
11538,rabica L._11538,-49.48,-28.52,rabica
11539,rabica L._11539,-46.76,-23.59,rabica
11540,rabica L._11540,-51.88,-23.41,rabica
11541,rabica L._11541,-54.62,-22.13,rabica
11542,rabica L._11542,-83.55,9.11,rabica
11543,rabica L._11543,-46.68,-23.46,rabica
11544,rabica L._11544,-74.35,5.0,rabica
11545,rabica L._11545,-47.46,-23.5,rabica
11546,rabica L._11546,-79.0,-5.15,rabica
11547,rabica L._11547,-49.24,-16.72,rabica
11548,rabica L._11548,-84.19,10.06,rabica
11549,rabica L._11549,-99.08,18.97,rabica
11550,rabica L._11550,-42.88,-17.89,rabica
11551,rabica L._11551,-75.17,4.45,rabica
11552,rabica L._11552,-46.89,-23.68,rabica
11553,rabica L._11553,-43.26,-22.64,rabica
11554,rabica L._11554,-84.14,9.91,rabica
11555,rabica L._11555,-46.49,-23.57,rabica
11556,rabica L._11556,-54.57,-20.44,rabica
11557,rabica L._11557,-47.87,-22.03,rabica
11558,rabica L._11558,-43.65,-22.4,rabica
11559,rabica L._11559,-44.23,-20.05,rabica
11560,rabica L._11560,-99.28,19.34,rabica
11561,rabica L._11561,-83.92,9.84,rabica
11562,rabica L._11562,-83.66,9.9,rabica
11563,rabica L._11563,-75.7,5.41,rabica
11564,rabica L._11564,-75.56,6.2,rabica
11565,rabica L._11565,-47.67,-23.3,rabica
11566,rabica L._11566,-48.5,-27.44,rabica
11567,rabica L._11567,120.67,22.42,rabica
11568,rabica L._11568,-46.65,-23.66,rabica
11569,rabica L._11569,-50.44,-22.64,rabica
11570,rabica L._11570,-44.28,-19.81,rabica
11571,rabica L._11571,-103.37,20.74,rabica
11572,rabica L._11572,-47.92,-15.82,rabica
11573,rabica L._11573,-49.34,-25.59,rabica
11574,rabica L._11574,-51.73,-29.96,rabica
11575,rabica L._11575,-49.21,-25.43,rabica
11576,rabica L._11576,-46.61,-23.49,rabica
11577,rabica L._11577,-82.45,8.75,rabica
11578,rabica L._11578,-43.98,-19.78,rabica
11579,rabica L._11579,-46.64,-23.64,rabica
11580,rabica L._11580,-90.47,14.22,rabica
11581,rabica L._11581,-49.06,-26.97,rabica
11582,rabica L._11582,-47.78,-21.2,rabica
11583,rabica L._11583,-77.06,-11.86,rabica
11584,rabica L._11584,-48.72,-23.95,rabica
11585,rabica L._11585,-46.68,-22.68,rabica
11586,rabica L._11586,-46.64,-23.72,rabica
11587,rabica L._11587,-75.7,6.07,rabica
11588,rabica L._11588,-46.61,-23.24,rabica
11589,rabica L._11589,-49.28,-23.38,rabica
11590,rabica L._11590,-46.75,-23.37,rabica
11591,rabica L._11591,-86.63,13.37,rabica
11592,rabica L._11592,-43.78,-20.95,rabica
11593,rabica L._11593,-88.18,13.8,rabica
11594,rabica L._11594,-46.59,-23.63,rabica
11595,rabica L._11595,-46.52,-22.25,rabica
11596,rabica L._11596,-49.07,-26.97,rabica
11597,rabica L._11597,-72.8,4.55,rabica
11598,rabica L._11598,-46.52,-23.55,rabica
11599,rabica L._11599,-46.39,-23.51,rabica
11600,rabica L._11600,-48.63,-28.07,rabica
11601,rabica L._11601,-83.81,9.47,rabica
11602,rabica L._11602,-61.13,14.71,rabica
11603,rabica L._11603,-51.89,-29.5,rabica
11604,rabica L._11604,-49.34,-25.43,rabica
11605,rabica L._11605,-49.2,-18.73,rabica
11606,rabica L._11606,-76.15,1.86,rabica
11607,rabica L._11607,-83.8,10.21,rabica
11608,rabica L._11608,-51.77,-18.14,rabica
11609,rabica L._11609,-89.65,13.88,rabica
11610,rabica L._11610,-42.38,-22.82,rabica
11611,rabica L._11611,-46.55,-22.98,rabica
11612,rabica L._11612,-149.48,-17.53,rabica
11613,rabica L._11613,-48.52,-27.61,rabica
11614,rabica L._11614,-46.38,-22.86,rabica
11615,rabica L._11615,-74.07,4.64,rabica
11616,rabica L._11616,-89.81,13.97,rabica
11617,rabica L._11617,-88.88,13.61,rabica
11618,rabica L._11618,-45.86,-22.48,rabica
11619,rabica L._11619,-49.42,-20.79,rabica
11620,rabica L._11620,-90.39,14.33,rabica
11621,rabica L._11621,-55.79,-29.78,rabica
11622,rabica L._11622,-52.4,-31.69,rabica
11623,rabica L._11623,-42.01,-19.54,rabica
11624,rabica L._11624,-75.57,5.0,rabica
11625,rabica L._11625,-49.82,-26.14,rabica
11626,rabica L._11626,-84.11,10.05,rabica
11627,rabica L._11627,166.4,-22.16,rabica
11628,rabica L._11628,-44.02,-22.5,rabica
11629,rabica L._11629,-84.6,10.36,rabica
11630,rabica L._11630,-99.21,18.95,rabica
11631,rabica L._11631,-99.13,19.39,rabica
11632,rabica L._11632,-80.3,7.52,rabica
11633,rabica L._11633,-43.27,-22.92,rabica
11634,rabica L._11634,-46.61,-22.31,rabica
11635,rabica L._11635,-84.45,10.05,rabica
11636,rabica L._11636,-45.05,-22.65,rabica
11637,rabica L._11637,-43.94,-16.58,rabica
11638,rabica L._11638,-49.23,-25.38,rabica
11639,rabica L._11639,-77.89,-1.24,rabica
11640,rabica L._11640,-46.66,-23.59,rabica
11641,rabica L._11641,-46.84,-23.61,rabica
11642,rabica L._11642,-50.07,-23.89,rabica
11643,rabica L._11643,-93.19,16.83,rabica
11644,rabica L._11644,-43.48,-22.88,rabica
11645,rabica L._11645,-47.88,-15.72,rabica
11646,rabica L._11646,-50.88,-30.18,rabica
11647,rabica L._11647,-43.32,-23.01,rabica
11648,rabica L._11648,-55.71,-22.52,rabica
11649,rabica L._11649,-82.95,8.88,rabica
11650,rabica L._11650,-96.7,16.96,rabica
11651,rabica L._11651,-47.07,-19.0,rabica
11652,rabica L._11652,-90.55,14.58,rabica
11653,rabica L._11653,-75.76,4.47,rabica
11654,rabica L._11654,-44.06,-20.02,rabica
11655,rabica L._11655,-47.96,-16.04,rabica
11656,rabica L._11656,-99.22,18.94,rabica
11657,rabica L._11657,-73.03,6.27,rabica
11658,rabica L._11658,-61.7,16.02,rabica
11659,rabica L._11659,-85.86,13.28,rabica
11660,rabica L._11660,-75.19,7.99,rabica
11661,rabica L._11661,120.34,22.74,rabica
11662,rabica L._11662,-40.37,-20.51,rabica
11663,rabica L._11663,114.04,22.31,rabica
11664,rabica L._11664,-51.23,-29.2,rabica
11665,rabica L._11665,-75.01,2.95,rabica
11666,rabica L._11666,120.55,23.57,rabica
11667,rabica L._11667,120.92,23.88,rabica
11669,rabica L._11669,-75.15,4.49,rabica
11670,rabica L._11670,-46.63,-23.57,rabica
11671,rabica L._11671,120.64,22.7,rabica
11672,rabica L._11672,-85.92,12.93,rabica
11673,rabica L._11673,-74.1,11.13,rabica
11674,rabica L._11674,-84.84,10.32,rabica
11675,rabica L._11675,-76.55,3.37,rabica
11676,rabica L._11676,-42.55,-22.32,rabica
11677,rabica L._11677,-84.69,10.25,rabica
11678,rabica L._11678,-61.08,14.64,rabica
11679,rabica L._11679,-98.12,19.07,rabica
11680,rabica L._11680,-87.98,14.18,rabica
11681,rabica L._11681,-48.5,-27.54,rabica
11683,rabica L._11683,-46.33,-22.98,rabica
11684,rabica L._11684,-49.77,-22.45,rabica
11685,rabica L._11685,-85.85,13.18,rabica
11686,rabica L._11686,-82.48,8.83,rabica
11687,rabica L._11687,-74.46,4.73,rabica
11688,rabica L._11688,-42.51,-22.23,rabica
11689,rabica L._11689,-74.09,4.65,rabica
11690,rabica L._11690,-52.13,-24.11,rabica
11691,rabica L._11691,-45.05,-22.65,rabica
11692,rabica L._11692,-75.65,4.97,rabica
11693,rabica L._11693,-89.31,14.72,rabica
11694,rabica L._11694,-51.59,-27.23,rabica
11695,rabica L._11695,-74.17,4.68,rabica
11696,rabica L._11696,-70.6,19.73,rabica
11697,rabica L._11697,165.78,-21.69,rabica
11698,rabica L._11698,-47.97,-15.93,rabica
11699,rabica L._11699,-48.61,-17.75,rabica
11700,rabica L._11700,-46.35,-23.96,rabica
11702,rabica L._11702,-46.78,-23.61,rabica
11703,rabica L._11703,-74.46,4.63,rabica
11704,rabica L._11704,-50.4,-21.21,rabica
11705,rabica L._11705,-50.22,-29.98,rabica
11706,rabica L._11706,-47.4,-23.31,rabica
11707,rabica L._11707,-83.66,10.25,rabica
11708,rabica L._11708,-60.99,14.6,rabica
11709,rabica L._11709,-46.74,-23.67,rabica
11710,rabica L._11710,-49.76,-23.46,rabica
11711,rabica L._11711,-63.2,-17.76,rabica
11712,rabica L._11712,-61.78,16.2,rabica
11713,rabica L._11713,-72.15,5.67,rabica
11714,rabica L._11714,-61.76,16.15,rabica
11715,rabica L._11715,145.67,-16.88,rabica
11716,rabica L._11716,-46.59,-23.11,rabica
11717,rabica L._11717,-73.1,5.23,rabica
11718,rabica L._11718,-83.97,9.85,rabica
11720,rabica L._11720,-50.16,-22.1,rabica
11721,rabica L._11721,-44.05,-20.08,rabica
11722,rabica L._11722,-62.64,8.05,rabica
11723,rabica L._11723,-90.59,14.66,rabica
11724,rabica L._11724,-82.44,8.79,rabica
11725,rabica L._11725,-72.92,5.73,rabica
11726,rabica L._11726,-87.92,14.21,rabica
11727,rabica L._11727,-46.69,-23.63,rabica
11728,rabica L._11728,-66.76,18.21,rabica
11729,rabica L._11729,-74.42,4.26,rabica
11731,rabica L._11731,-54.59,-20.45,rabica
11732,rabica L._11732,-45.88,-23.22,rabica
11733,rabica L._11733,-52.4,-31.69,rabica
11734,rabica L._11734,-79.57,-3.35,rabica
11735,rabica L._11735,-75.79,4.52,rabica
11737,rabica L._11737,-86.37,13.06,rabica
11739,rabica L._11739,-75.47,5.58,rabica
11742,rabica L._11742,145.73,-16.94,rabica
11743,rabica L._11743,-76.57,3.42,rabica
11744,rabica L._11744,-75.28,4.49,rabica
11745,rabica L._11745,-75.77,6.29,rabica
11746,rabica L._11746,-91.5,15.26,rabica
11747,rabica L._11747,-84.1,9.93,rabica
11748,rabica L._11748,-49.19,-16.61,rabica
11749,rabica L._11749,-89.41,14.53,rabica
11751,rabica L._11751,-76.6,3.48,rabica
11752,rabica L._11752,-75.71,4.57,rabica
11753,rabica L._11753,-47.02,-23.64,rabica
11754,rabica L._11754,-75.75,4.81,rabica
11755,rabica L._11755,37.66,-3.63,rabica
11756,rabica L._11756,-74.09,11.12,rabica
11757,rabica L._11757,-84.99,10.79,rabica
11758,rabica L._11758,-75.62,4.9,rabica
11760,rabica L._11760,-61.73,16.06,rabica
11761,rabica L._11761,-49.79,-29.27,rabica
11762,rabica L._11762,-49.3,-28.66,rabica
11763,rabica L._11763,-75.81,4.81,rabica
11764,rabica L._11764,-47.87,-15.65,rabica
11765,rabica L._11765,-46.55,-21.81,rabica
11766,rabica L._11766,-49.27,-25.5,rabica
11767,rabica L._11767,-45.77,-23.32,rabica
11768,rabica L._11768,-84.2,10.06,rabica
11769,rabica L._11769,-70.61,19.07,rabica
11770,rabica L._11770,-88.25,16.96,rabica
11771,rabica L._11771,-48.63,-15.77,rabica
11772,rabica L._11772,-47.98,-15.82,rabica
11773,rabica L._11773,-74.06,4.86,rabica
11774,rabica L._11774,-91.5,15.26,rabica
11775,rabica L._11775,-40.81,-20.42,rabica
11776,rabica L._11776,-46.53,-21.34,rabica
11777,rabica L._11777,-47.3,-22.59,rabica
11778,rabica L._11778,-50.89,-30.18,rabica
11781,rabica L._11781,-84.11,9.93,rabica
11782,rabica L._11782,120.34,22.74,rabica
11783,rabica L._11783,-99.18,19.34,rabica
11785,rabica L._11785,-46.4,-23.95,rabica
11787,rabica L._11787,-46.69,-23.47,rabica
11788,rabica L._11788,-46.92,-22.95,rabica
11790,rabica L._11790,-73.11,7.11,rabica
11791,rabica L._11791,-49.2,-25.44,rabica
11792,rabica L._11792,-46.33,-23.65,rabica
11793,rabica L._11793,-83.77,9.49,rabica
11794,rabica L._11794,-47.86,-15.67,rabica
11795,rabica L._11795,-46.72,-23.52,rabica
11797,rabica L._11797,-51.14,-29.68,rabica
11798,rabica L._11798,-49.2,-25.52,rabica
11799,rabica L._11799,-46.72,-23.63,rabica
11800,rabica L._11800,-45.07,-22.12,rabica
11802,rabica L._11802,-46.61,-23.24,rabica
11804,rabica L._11804,-79.87,-2.14,rabica
11805,rabica L._11805,-47.12,-23.64,rabica
11806,rabica L._11806,-47.08,-22.88,rabica
11807,rabica L._11807,-75.7,6.34,rabica
11808,rabica L._11808,-45.51,-22.91,rabica
11809,rabica L._11809,-47.52,-23.1,rabica
11810,rabica L._11810,-48.48,-27.61,rabica
11811,rabica L._11811,-74.45,4.44,rabica
11812,rabica L._11812,-53.52,-24.41,rabica
11813,rabica L._11813,-75.34,6.17,rabica
11817,rabica L._11817,-88.58,15.71,rabica
11818,rabica L._11818,-49.24,-25.37,rabica
11819,rabica L._11819,-46.62,-23.49,rabica
11820,rabica L._11820,145.63,-16.83,rabica
11821,rabica L._11821,-43.03,-22.96,rabica
11822,rabica L._11822,-48.69,-27.64,rabica
11823,rabica L._11823,-45.53,-22.42,rabica
11827,rabica L._11827,-46.35,-23.97,rabica
11828,rabica L._11828,-75.44,6.11,rabica
11829,rabica L._11829,35.09,0.82,rabica
11830,rabica L._11830,-46.72,-23.52,rabica
11831,rabica L._11831,-61.62,16.04,rabica
11832,rabica L._11832,-91.28,14.69,rabica
11833,rabica L._11833,-85.88,13.27,rabica
11834,rabica L._11834,-53.49,-24.94,rabica
11835,rabica L._11835,-43.24,-22.65,rabica
11836,rabica L._11836,-75.44,2.88,rabica
11837,rabica L._11837,-72.76,6.51,rabica
11838,rabica L._11838,-99.24,19.52,rabica
11839,rabica L._11839,-51.9,-23.38,rabica
11840,rabica L._11840,-103.38,20.69,rabica
11841,rabica L._11841,-48.5,-27.58,rabica
11842,rabica L._11842,-75.6,6.26,rabica
11843,rabica L._11843,-46.63,-23.46,rabica
11844,rabica L._11844,-74.36,4.42,rabica
11845,rabica L._11845,-43.2,-22.98,rabica
11846,rabica L._11846,-74.12,4.7,rabica
11848,rabica L._11848,-52.67,-29.62,rabica
11850,rabica L._11850,-48.31,-23.02,rabica
11852,rabica L._11852,-46.5,-22.54,rabica
11853,rabica L._11853,-75.65,4.86,rabica
11854,rabica L._11854,-76.55,3.56,rabica
11855,rabica L._11855,-51.58,-23.6,rabica
11856,rabica L._11856,-87.93,13.92,rabica
11857,rabica L._11857,-49.06,-21.31,rabica
11858,rabica L._11858,-46.68,-23.73,rabica
11859,rabica L._11859,-90.54,14.45,rabica
11860,rabica L._11860,166.47,-22.21,rabica
11861,rabica L._11861,-47.82,-15.94,rabica
11862,rabica L._11862,-91.72,15.61,rabica
11864,rabica L._11864,-46.41,-22.04,rabica
11866,rabica L._11866,-68.04,-16.53,rabica
11867,rabica L._11867,-47.04,-23.19,rabica
11868,rabica L._11868,-46.34,-23.41,rabica
11869,rabica L._11869,-91.5,15.26,rabica
11870,rabica L._11870,-89.55,13.94,rabica
11871,rabica L._11871,-61.73,16.06,rabica
11873,rabica L._11873,-45.36,-23.81,rabica
11874,rabica L._11874,-84.43,10.05,rabica
11877,rabica L._11877,-89.81,13.97,rabica
11879,rabica L._11879,-44.3,-22.41,rabica
11880,rabica L._11880,-76.03,5.8,rabica
11881,rabica L._11881,-51.12,-30.09,rabica
11882,rabica L._11882,-47.43,-22.74,rabica
11884,rabica L._11884,37.19,-0.55,rabica
11885,rabica L._11885,-48.58,-22.75,rabica
11888,rabica L._11888,-82.96,8.81,rabica
11889,rabica L._11889,-49.25,-25.35,rabica
11890,rabica L._11890,-75.91,5.72,rabica
